_id,Indicator,Group,State,Subgroup,Phase,Time Period,Time Period Label,Time Period Start Date,Time Period End Date,Value,LowCI,HighCI,Confidence Interval,Start Year,Start Month,Start Day,Quartile Range
6632fce493e8839926d426a5,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Education,United States,High school diploma or GED,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,10.5,9.4,11.7,9.4 - 11.7,2020,12,9,
6632fce493e8839926d426a6,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Education,United States,Some college/Associate's degree,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,14.8,14,15.6,14.0 - 15.6,2020,12,9,
6632fce493e8839926d426a7,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Education,United States,Bachelor's degree or higher,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,11.7,11.1,12.3,11.1 - 12.3,2020,12,9,
6632fce493e8839926d426a8,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Alabama,Alabama,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,13.1,10.2,16.4,10.2 - 16.4,2020,12,9,12.8-13.6
6632fce493e8839926d426a9,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Alaska,Alaska,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,12.8,10.2,15.7,10.2 - 15.7,2020,12,9,12.8-13.6
6632fce493e8839926d426aa,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Arizona,Arizona,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,14.1,10.9,17.8,10.9 - 17.8,2020,12,9,13.7-16.5
6632fce493e8839926d426ab,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Arkansas,Arkansas,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,10.5,7.8,13.7,7.8 - 13.7,2020,12,9,10.4-12.7
6632fce493e8839926d426ac,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,California,California,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,14.7,12.7,17,12.7 - 17.0,2020,12,9,13.7-16.5
6632fce493e8839926d426ad,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Colorado,Colorado,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,15.8,13,19,13.0 - 19.0,2020,12,9,13.7-16.5
6632fce493e8839926d426ae,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Connecticut,Connecticut,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,13.3,10.1,16.9,10.1 - 16.9,2020,12,9,12.8-13.6
6632fce493e8839926d426af,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Delaware,Delaware,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,13.5,9.9,17.7,9.9 - 17.7,2020,12,9,12.8-13.6
6632fce493e8839926d426b0,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,District of Columbia,District of Columbia,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,16.3,12.3,21,12.3 - 21.0,2020,12,9,13.7-16.5
6632fce493e8839926d426b1,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Florida,Florida,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,12.8,10.1,16,10.1 - 16.0,2020,12,9,12.8-13.6
6632fce493e8839926d426b2,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Georgia,Georgia,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,9.7,7.3,12.5,7.3 - 12.5,2020,12,9,6.1-10.3
6632fce493e8839926d426b3,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Hawaii,Hawaii,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,6.1,3.9,9,3.9 - 9.0,2020,12,9,6.1-10.3
6632fce493e8839926d426b4,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Idaho,Idaho,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,14.2,11,17.9,11.0 - 17.9,2020,12,9,13.7-16.5
6632fce493e8839926d426b5,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Illinois,Illinois,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,10.4,8.6,12.5,8.6 - 12.5,2020,12,9,10.4-12.7
6632fce493e8839926d426b6,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Indiana,Indiana,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,10.3,8,13,8.0 - 13.0,2020,12,9,6.1-10.3
6632fce493e8839926d426b7,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Iowa,Iowa,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,12,8.4,16.4,8.4 - 16.4,2020,12,9,10.4-12.7
6632fce493e8839926d426b8,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Kansas,Kansas,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,12.7,8.9,17.5,8.9 - 17.5,2020,12,9,10.4-12.7
6632fce493e8839926d426b9,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Kentucky,Kentucky,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,13,10,16.5,10.0 - 16.5,2020,12,9,12.8-13.6
6632fce493e8839926d426ba,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Louisiana,Louisiana,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,11.4,7.8,15.9,7.8 - 15.9,2020,12,9,10.4-12.7
6632fce493e8839926d426bb,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Maine,Maine,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,11.3,8,15.4,8.0 - 15.4,2020,12,9,10.4-12.7
6632fce493e8839926d426bc,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Maryland,Maryland,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,11.1,8.4,14.3,8.4 - 14.3,2020,12,9,10.4-12.7
6632fce493e8839926d426bd,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Massachusetts,Massachusetts,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,10.9,8.1,14.2,8.1 - 14.2,2020,12,9,10.4-12.7
6632fce493e8839926d426be,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Michigan,Michigan,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,13.9,11.3,16.9,11.3 - 16.9,2020,12,9,13.7-16.5
6632fce493e8839926d426bf,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Minnesota,Minnesota,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,12.1,9.6,14.9,9.6 - 14.9,2020,12,9,10.4-12.7
6632fce493e8839926d426c0,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Mississippi,Mississippi,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,11.7,8.7,15.3,8.7 - 15.3,2020,12,9,10.4-12.7
6632fce493e8839926d426c1,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Missouri,Missouri,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,11.3,8.9,14,8.9 - 14.0,2020,12,9,10.4-12.7
6632fce493e8839926d426c2,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Montana,Montana,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,12.7,9.3,16.8,9.3 - 16.8,2020,12,9,10.4-12.7
6632fce493e8839926d426c3,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Nebraska,Nebraska,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,10.6,7.3,14.6,7.3 - 14.6,2020,12,9,10.4-12.7
6632fce493e8839926d426c4,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Nevada,Nevada,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,14.5,11.4,18,11.4 - 18.0,2020,12,9,13.7-16.5
6632fce493e8839926d426c5,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,New Hampshire,New Hampshire,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,8,5.6,11.1,5.6 - 11.1,2020,12,9,6.1-10.3
6632fce493e8839926d426c6,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,New Jersey,New Jersey,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,8.4,6,11.3,6.0 - 11.3,2020,12,9,6.1-10.3
6632fce493e8839926d426c7,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,New Mexico,New Mexico,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,13.6,9.9,18,9.9 - 18.0,2020,12,9,12.8-13.6
6632fce493e8839926d426c8,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,New York,New York,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,9.1,6.9,11.8,6.9 - 11.8,2020,12,9,6.1-10.3
6632fce493e8839926d426c9,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,North Carolina,North Carolina,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,13.3,9.8,17.3,9.8 - 17.3,2020,12,9,12.8-13.6
6632fce493e8839926d426ca,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,North Dakota,North Dakota,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,9.3,5.9,13.7,5.9 - 13.7,2020,12,9,6.1-10.3
6632fce493e8839926d426cb,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Ohio,Ohio,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,15.1,11.8,18.8,11.8 - 18.8,2020,12,9,13.7-16.5
6632fce493e8839926d426cc,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Oklahoma,Oklahoma,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,13.3,9.6,17.7,9.6 - 17.7,2020,12,9,12.8-13.6
6632fce493e8839926d426cd,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Oregon,Oregon,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,16.5,14.2,19.1,14.2 - 19.1,2020,12,9,13.7-16.5
6632fce493e8839926d426ce,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Pennsylvania,Pennsylvania,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,9.3,7.5,11.4,7.5 - 11.4,2020,12,9,6.1-10.3
6632fce493e8839926d426cf,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Rhode Island,Rhode Island,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,6.4,4.1,9.4,4.1 - 9.4,2020,12,9,6.1-10.3
6632fce493e8839926d426d0,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,South Carolina,South Carolina,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,11.8,9,15.2,9.0 - 15.2,2020,12,9,10.4-12.7
6632fce493e8839926d426d1,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,South Dakota,South Dakota,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,8.3,5.5,11.9,5.5 - 11.9,2020,12,9,6.1-10.3
6632fce493e8839926d426d2,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Tennessee,Tennessee,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,13.3,10.9,16,10.9 - 16.0,2020,12,9,12.8-13.6
6632fce493e8839926d426d3,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Texas,Texas,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,13.9,11.3,16.8,11.3 - 16.8,2020,12,9,13.7-16.5
6632fce493e8839926d426d4,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Utah,Utah,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,15.4,13.2,17.9,13.2 - 17.9,2020,12,9,13.7-16.5
6632fce493e8839926d426d5,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Vermont,Vermont,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,9,5.6,13.5,5.6 - 13.5,2020,12,9,6.1-10.3
6632fce493e8839926d426d6,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Virginia,Virginia,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,13.1,10.7,15.9,10.7 - 15.9,2020,12,9,12.8-13.6
6632fce493e8839926d426d7,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Washington,Washington,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,13,10.4,15.9,10.4 - 15.9,2020,12,9,12.8-13.6
6632fce493e8839926d426d8,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,West Virginia,West Virginia,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,14.7,10.8,19.3,10.8 - 19.3,2020,12,9,13.7-16.5
6632fce493e8839926d426d9,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Wisconsin,Wisconsin,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,9.1,6.6,12.2,6.6 - 12.2,2020,12,9,6.1-10.3
6632fce493e8839926d426da,"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Wyoming,Wyoming,3 (Oct 28 – Dec 21),21,"Dec 9 - Dec 21, 2020",2020-12-09T00:00:00.000Z,2020-12-21T00:00:00.000Z,8.6,5.7,12.4,5.7 - 12.4,2020,12,9,6.1-10.3
6632fce493e8839926d426db,"Took Prescription Medication for Mental Health, Last 4 Weeks",National Estimate,United States,United States,3 (Jan 6 – Mar 29),22,"Jan 6 - Jan 18, 2021",2021-01-06T00:00:00.000Z,2021-01-18T00:00:00.000Z,20.7,20.1,21.4,20.1 - 21.4,2021,1,6,
6632fce493e8839926d426dc,"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,18 - 29 years,3 (Jan 6 – Mar 29),22,"Jan 6 - Jan 18, 2021",2021-01-06T00:00:00.000Z,2021-01-18T00:00:00.000Z,20.7,18.7,22.7,18.7 - 22.7,2021,1,6,
6632fce493e8839926d426dd,"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,30 - 39 years,3 (Jan 6 – Mar 29),22,"Jan 6 - Jan 18, 2021",2021-01-06T00:00:00.000Z,2021-01-18T00:00:00.000Z,21.1,19.7,22.7,19.7 - 22.7,2021,1,6,
6632fce493e8839926d426de,"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,40 - 49 years,3 (Jan 6 – Mar 29),22,"Jan 6 - Jan 18, 2021",2021-01-06T00:00:00.000Z,2021-01-18T00:00:00.000Z,21.5,20.1,22.8,20.1 - 22.8,2021,1,6,
6632fce493e8839926d426df,"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,50 - 59 years,3 (Jan 6 – Mar 29),22,"Jan 6 - Jan 18, 2021",2021-01-06T00:00:00.000Z,2021-01-18T00:00:00.000Z,20.6,19.4,21.9,19.4 - 21.9,2021,1,6,
6632fce493e8839926d426e0,"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,60 - 69 years,3 (Jan 6 – Mar 29),22,"Jan 6 - Jan 18, 2021",2021-01-06T00:00:00.000Z,2021-01-18T00:00:00.000Z,20.4,19.3,21.6,19.3 - 21.6,2021,1,6,
6632fce493e8839926d426e1,"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,70 - 79 years,3 (Jan 6 – Mar 29),22,"Jan 6 - Jan 18, 2021",2021-01-06T00:00:00.000Z,2021-01-18T00:00:00.000Z,20.7,18.3,23.2,18.3 - 23.2,2021,1,6,
6632fce493e8839926d426e2,"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,80 years and above,3 (Jan 6 – Mar 29),22,"Jan 6 - Jan 18, 2021",2021-01-06T00:00:00.000Z,2021-01-18T00:00:00.000Z,16.6,13.6,19.9,13.6 - 19.9,2021,1,6,
6632fce493e8839926d426e3,"Took Prescription Medication for Mental Health, Last 4 Weeks",By Sex,United States,Male,3 (Jan 6 – Mar 29),22,"Jan 6 - Jan 18, 2021",2021-01-06T00:00:00.000Z,2021-01-18T00:00:00.000Z,14.8,13.9,15.8,13.9 - 15.8,2021,1,6,
6632fce493e8839926d426e4,"Took Prescription Medication for Mental Health, Last 4 Weeks",By Sex,United States,Female,3 (Jan 6 – Mar 29),22,"Jan 6 - Jan 18, 2021",2021-01-06T00:00:00.000Z,2021-01-18T00:00:00.000Z,26.1,25.3,27,25.3 - 27.0,2021,1,6,
6632fce493e8839926d426e5,"Took Prescription Medication for Mental Health, Last 4 Weeks",By Presence of Symptoms of Anxiety/Depression,United States,Did not experience symptoms of anxiety/depression in the past 4 weeks,3 (Jan 6 – Mar 29),22,"Jan 6 - Jan 18, 2021",2021-01-06T00:00:00.000Z,2021-01-18T00:00:00.000Z,11.8,11.2,12.5,11.2 - 12.5,2021,1,6,
6632fce493e8839926d426e6,"Took Prescription Medication for Mental Health, Last 4 Weeks",By Presence of Symptoms of Anxiety/Depression,United States,Experienced symptoms of anxiety/depression in past 4 weeks,3 (Jan 6 – Mar 29),22,"Jan 6 - Jan 18, 2021",2021-01-06T00:00:00.000Z,2021-01-18T00:00:00.000Z,33.6,32.5,34.7,32.5 - 34.7,2021,1,6,
6632fce493e8839926d426e7,"Took Prescription Medication for Mental Health, Last 4 Weeks",By Race/Hispanic ethnicity,United States,Hispanic or Latino,3 (Jan 6 – Mar 29),22,"Jan 6 - Jan 18, 2021",2021-01-06T00:00:00.000Z,2021-01-18T00:00:00.000Z,14.4,12.4,16.6,12.4 - 16.6,2021,1,6,
6632fce493e8839926d426e8,"Took Prescription Medication for Mental Health, Last 4 Weeks",By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3 (Jan 6 – Mar 29),22,"Jan 6 - Jan 18, 2021",2021-01-06T00:00:00.000Z,2021-01-18T00:00:00.000Z,23.8,23.2,24.5,23.2 - 24.5,2021,1,6,
6632fce493e8839926d426e9,"Took Prescription Medication for Mental Health, Last 4 Weeks",By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3 (Jan 6 – Mar 29),22,"Jan 6 - Jan 18, 2021",2021-01-06T00:00:00.000Z,2021-01-18T00:00:00.000Z,14.2,12.3,16.3,12.3 - 16.3,2021,1,6,
6632fce493e8839926d426ea,"Took Prescription Medication for Mental Health, Last 4 Weeks",By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3 (Jan 6 – Mar 29),22,"Jan 6 - Jan 18, 2021",2021-01-06T00:00:00.000Z,2021-01-18T00:00:00.000Z,10.3,8.6,12.1,8.6 - 12.1,2021,1,6,
6632fce493e8839926d426eb,"Took Prescription Medication for Mental Health, Last 4 Weeks",By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3 (Jan 6 – Mar 29),22,"Jan 6 - Jan 18, 2021",2021-01-06T00:00:00.000Z,2021-01-18T00:00:00.000Z,24.6,19.7,30.1,19.7 - 30.1,2021,1,6,
6632fce493e8839926d426ec,"Took Prescription Medication for Mental Health, Last 4 Weeks",By Education,United States,Less than a high school diploma,3 (Jan 6 – Mar 29),22,"Jan 6 - Jan 18, 2021",2021-01-06T00:00:00.000Z,2021-01-18T00:00:00.000Z,16.3,12.8,20.4,12.8 - 20.4,2021,1,6,
6632fce493e8839926d426ed,"Took Prescription Medication for Mental Health, Last 4 Weeks",By Education,United States,High school diploma or GED,3 (Jan 6 – Mar 29),22,"Jan 6 - Jan 18, 2021",2021-01-06T00:00:00.000Z,2021-01-18T00:00:00.000Z,19.9,18.5,21.4,18.5 - 21.4,2021,1,6,
6632fce493e8839926d426ee,"Took Prescription Medication for Mental Health, Last 4 Weeks",By Education,United States,Some college/Associate's degree,3 (Jan 6 – Mar 29),22,"Jan 6 - Jan 18, 2021",2021-01-06T00:00:00.000Z,2021-01-18T00:00:00.000Z,23,22.3,23.8,22.3 - 23.8,2021,1,6,
6632fce493e8839926d426ef,"Took Prescription Medication for Mental Health, Last 4 Weeks",By Education,United States,Bachelor's degree or higher,3 (Jan 6 – Mar 29),22,"Jan 6 - Jan 18, 2021",2021-01-06T00:00:00.000Z,2021-01-18T00:00:00.000Z,20.3,19.6,21,19.6 - 21.0,2021,1,6,
6632fce493e8839926d426f0,"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Alabama,Alabama,3 (Jan 6 – Mar 29),22,"Jan 6 - Jan 18, 2021",2021-01-06T00:00:00.000Z,2021-01-18T00:00:00.000Z,22.8,18.6,27.5,18.6 - 27.5,2021,1,6,22.0-24.5
6632fce493e8839926d426f1,"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Alaska,Alaska,3 (Jan 6 – Mar 29),22,"Jan 6 - Jan 18, 2021",2021-01-06T00:00:00.000Z,2021-01-18T00:00:00.000Z,19.2,16.3,22.4,16.3 - 22.4,2021,1,6,15.1-20.0
6632fce493e8839926d426f2,"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Arizona,Arizona,3 (Jan 6 – Mar 29),22,"Jan 6 - Jan 18, 2021",2021-01-06T00:00:00.000Z,2021-01-18T00:00:00.000Z,19.3,16.5,22.4,16.5 - 22.4,2021,1,6,15.1-20.0
6632fce493e8839926d426f3,"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Arkansas,Arkansas,3 (Jan 6 – Mar 29),22,"Jan 6 - Jan 18, 2021",2021-01-06T00:00:00.000Z,2021-01-18T00:00:00.000Z,25.1,21.2,29.3,21.2 - 29.3,2021,1,6,24.6-28.5
6632fce493e8839926d426f4,"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,California,California,3 (Jan 6 – Mar 29),22,"Jan 6 - Jan 18, 2021",2021-01-06T00:00:00.000Z,2021-01-18T00:00:00.000Z,16.9,14.6,19.5,14.6 - 19.5,2021,1,6,15.1-20.0
6632fce493e8839926d426f5,"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Colorado,Colorado,3 (Jan 6 – Mar 29),22,"Jan 6 - Jan 18, 2021",2021-01-06T00:00:00.000Z,2021-01-18T00:00:00.000Z,20.9,17.8,24.4,17.8 - 24.4,2021,1,6,20.1-21.9
6632fce493e8839926d426f6,"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Connecticut,Connecticut,3 (Jan 6 – Mar 29),22,"Jan 6 - Jan 18, 2021",2021-01-06T00:00:00.000Z,2021-01-18T00:00:00.000Z,20.1,16.8,23.8,16.8 - 23.8,2021,1,6,20.1-21.9
6632fce493e8839926d426f7,"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Delaware,Delaware,3 (Jan 6 – Mar 29),22,"Jan 6 - Jan 18, 2021",2021-01-06T00:00:00.000Z,2021-01-18T00:00:00.000Z,19.3,15,24.1,15.0 - 24.1,2021,1,6,15.1-20.0
6632fce493e8839926d426f8,"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,District of Columbia,District of Columbia,3 (Jan 6 – Mar 29),22,"Jan 6 - Jan 18, 2021",2021-01-06T00:00:00.000Z,2021-01-18T00:00:00.000Z,19.8,14.9,25.4,14.9 - 25.4,2021,1,6,15.1-20.0
